Function ID,X1,X2,X3,X4,X5,X6,X7,X8,Y
1,0.31940388883889725,0.7629593742689353,,,,,,,1.3226770395454077e-79
1,0.5743292145098291,0.879898104984359,,,,,,,1.0330782375230975e-46
1,0.7310236309563586,0.7329998764152272,,,,,,,7.710875114502849e-16
1,0.8403534169072556,0.26473161399676703,,,,,,,3.341771007676023e-124
1,0.6501140597987644,0.6815263520602101,,,,,,,-0.0036060626443634764
1,0.41043713662518566,0.14755429902998185,,,,,,,-2.1592490357331095e-54
1,0.31269115679477755,0.07872277794971883,,,,,,,-2.0890932702320842e-91
1,0.6834181688515067,0.8610574643936101,,,,,,,2.5350011535584046e-40
1,0.08250725182080587,0.403487506426324,,,,,,,3.6067711901420254e-81
1,0.8838898288181171,0.5822539743824439,,,,,,,6.229856468168659e-48
2,0.6657995800131589,0.12396912767534907,,,,,,,0.5389961189269181
2,0.8777909889953304,0.7786275008473289,,,,,,,0.42058623962798264
2,0.14269907423594608,0.34900513057320015,,,,,,,-0.06562362443733738
2,0.8452754286767249,0.7111202665952655,,,,,,,0.293992912410866
2,0.45464714105124415,0.2904551797740609,,,,,,,0.2149645101004509
2,0.5777128444074784,0.7719731841154063,,,,,,,0.023105549798190586
2,0.4381660616117107,0.6850182567997548,,,,,,,0.24461934400448035
2,0.34174959302885033,0.028697719822277867,,,,,,,0.0387490151561584
2,0.33864815688701766,0.21386724563864368,,,,,,,-0.013857618149729824
2,0.7026365569244406,0.9265641975455574,,,,,,,0.6112052157614438
3,0.1715252068810621,0.3439168702758373,0.2487372010692387,,,,,,-0.11212220046256897
3,0.2421144606124933,0.6440742697791076,0.27243280919945523,,,,,,-0.08796286022736445
3,0.5349057202251034,0.39850091536763166,0.17338872894567725,,,,,,-0.111414654295324
3,0.49258141463713434,0.6115931882759961,0.3401763860035727,,,,,,-0.034835313350078584
3,0.13462166632061112,0.2199172404897456,0.45820621964922703,,,,,,-0.04800758439218157
3,0.3455232705197697,0.9413598305723256,0.2693634790694064,,,,,,-0.11062091307282658
3,0.151836632374168,0.43999061896644376,0.990881866558951,,,,,,-0.3989255131463011
3,0.6455028351793182,0.3971429395797703,0.9197713377032198,,,,,,-0.11386851478863991
3,0.7469119451655177,0.28419630922573424,0.22629985488752546,,,,,,-0.13146060864136055
3,0.17047699396968063,0.697032400686134,0.14916943370830027,,,,,,-0.09418956091057398
4,0.8969810543559719,0.7256279703482243,0.17540430890241154,0.7016943693717497,,,,,-22.108287785435817
4,0.8893563957199797,0.49958785537696504,0.5392688577643431,0.5087834390633533,,,,,-14.601396631953161
4,0.25094624275233424,0.03369313054735357,0.14538002473552147,0.49493242056497855,,,,,-11.699932463834426
4,0.34696206091432413,0.006250400244917853,0.7605636064368956,0.6130235572343078,,,,,-16.053765110568296
4,0.1248711812207095,0.12977019306510673,0.38440048300130336,0.28707610106061277,,,,,-10.069633426012889
4,0.8013027073487429,0.5002310937156627,0.7066445599562093,0.19510284101191622,,,,,-15.487082537755288
4,0.2477082618994807,0.060445427321989764,0.04218634513719777,0.44132425054403157,,,,,-12.68168497681565
4,0.7467022420948025,0.7570915044306501,0.3693530595537917,0.20656628103766395,,,,,-16.02639976898352
4,0.400665027194423,0.07257425107127335,0.8867682538447798,0.24384228978922717,,,,,-17.049234647535723
4,0.6260705961944015,0.5867512592598441,0.4388057821707446,0.7788576937904925,,,,,-12.741765988316185
5,0.1914470844571281,0.03819337135150802,0.6074178108720669,0.4145841369758819,,,,,64.443439863301
5,0.7586529492430261,0.5365177380716337,0.6560003817255494,0.36034155302921755,,,,,18.30137959857266
5,0.43834987265310876,0.8043397048222797,0.21024526639869967,0.15129481609432094,,,,,0.1129397953712203
5,0.7060508340594309,0.5341919611519633,0.2642433451718953,0.48208754903709394,,,,,4.210898128938665
5,0.8364779930351233,0.19360964686178006,0.6638926969585176,0.7856488828898288,,,,,258.3705254462536
5,0.6834322498676915,0.11866264178849073,0.8290459096967396,0.5675766059352313,,,,,78.43438888779464
5,0.553621479516824,0.6673499787364745,0.3238058191550842,0.8148697537245304,,,,,57.57153693261287
5,0.35235626946595233,0.32224153197183136,0.11697936758857319,0.4731125215557709,,,,,109.5718755614928
5,0.15378570594381347,0.7293816904129607,0.4225984366784806,0.4430741656488165,,,,,8.847991759070865
5,0.46344226738528294,0.630024510146729,0.10790645581865044,0.957643898670113,,,,,233.22361017104996
6,0.7281861047460138,0.1546925696237983,0.7325516687239811,0.6939965090690888,0.056401310518258585,,,,-0.7142649478202404
6,0.24238434723790758,0.8440999723462298,0.5778090988182423,0.6790212842838805,0.5019528879463457,,,,-1.2099552446764819
6,0.7295226100931684,0.7481062003003915,0.6797746408949024,0.3565522793389573,0.6710536834597941,,,,-1.6721999396105658
6,0.770620241725545,0.11440374416322774,0.0467799318531783,0.6483242845395736,0.2735490526883131,,,,-1.5360577085694833
6,0.6188122987341569,0.33180213718420826,0.18728786777392725,0.756238474019041,0.3288347983365967,,,,-0.8292365522578722
6,0.7849580941321159,0.9106823491056887,0.7081201035127033,0.9592254289504146,0.004911495864404647,,,,-1.2470489267904978
6,0.14511078573766278,0.8966845977360148,0.8963222346125226,0.7262715366744776,0.23627199091209328,,,,-1.2337863805718483
